num_doc|f_analisis|default|tipo_cliente|trx39|trx102|trx106|trx143|trx158|disp309|CO01END010RO|CO01ACP017CC|CO02EXP011TO|CO02EXP004TO|CO01EXP001CC|CO01EXP003RO|CO02END015CC|CO01END002RO|CO01END086RO|CO01END094RO|CO02NUM086AH|CO02NUM043RO|CO01EXP002AH|CO01NUM002AH|CO01END051RO|CO01ACP011RO|CO02MOR092TO|CO01MOR098RO
322317025203.0|201809|0|adicion|0.0|0.09344096|0.04480046|0.1060124|0.0|11.0|20.22|9.0|87.5|0.0|61.0|23.0|-4.0|1.15|15.19|41.47|37.5|62.5|9.0|3.0|3.32|0.0|100.0|99.14064
324936165158.0|201803|0|adicion|0.59511906|0.012800131000000001|0.0|0.08514566|0.030499501000000002|12.0|0.02|-1.0|100.0|5.0|-1.0|34.0|-1.0|5.34|96.23|8.7|33.33|57.14|12.0|2.0|8.29|3.0|82.63218|-3.0
332088931033.0|201801|0|adicion|0.0|0.0|1.3555333e-06|0.009740891|0.0|7.0|-1.0|-1.0|50.0|6.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|6.0|2.0|-1.0|-1.0|-1.0|-1.0
335155938652.0|201806|0|adicion|0.0|1.5360157999999997e-05|1.5360157999999997e-05|0.056197446|0.0|8.0|8.76|0.0|87.5|6.0|3.0|37.0|-2.0|0.52|13.31|16.0|25.0|60.0|6.0|2.0|5.73|4.0|100.0|100.0
335273200411.0|201807|0|adicion|0.37267798|0.0|0.0|0.016273739|0.0042667105|5.0|-2.0|14.0|66.67|2.0|51.0|-2.0|-4.0|-2.0|36.24|-2.0|66.67|100.0|2.0|2.0|0.06|2.0|96.33644|-3.0
342282860306.0|201805|0|adicion|0.8498366|0.06400066|2.5600261e-06|0.11298226|0.03946707|8.0|5.94|27.0|91.67|1.0|79.0|37.0|-4.0|2.21|30.99|12.8|25.0|42.86|1.0|3.0|8.52|0.0|100.0|100.0
345034542970.0|201810|1|adicion|0.0|0.0|0.0|0.0|0.0|4.0|2.27|-2.0|76.92|5.0|25.0|47.0|-4.0|2.3|48.99|7.94|30.77|64.29|5.0|4.0|7.23|0.0|34.151577|51.64855
345491516776.0|201808|0|adicion|0.0|0.0|0.0|0.0|0.0|0.0|1.76|-2.0|80.0|5.0|79.0|54.0|0.0|1.29|36.58|4.32|18.18|37.5|14.0|2.0|2.19|2.0|100.0|100.0
351012830741.0|201805|0|adicion|1.2472191000000001|2.5600261e-06|0.0|0.78516895|0.3317367|7.0|0.92|-2.0|83.33|7.0|20.0|9.0|-4.0|1.0|9.64|1.92|50.0|50.0|7.0|3.0|0.0|0.0|100.0|-3.0
360744138051.0|201805|1|adicion|0.0|0.0|0.0|0.0|0.0|0.0|0.1|-2.0|88.89|4.0|32.0|5.0|-4.0|2.37|96.63|4.35|22.22|0.0|8.0|2.0|-4.0|-2.0|100.0|-2.0
364151749601.0|201811|0|adicion|5.293471|1.4080144e-05|1.1520118e-05|0.0|0.49067166|8.0|3.04|-2.0|100.0|2.0|39.0|13.0|-4.0|0.72|23.12|4.61|28.57|60.0|5.0|2.0|2.82|3.0|100.0|-3.0
370806912127.0|201804|0|adicion|0.49300665|7.680078999999999e-06|0.025600262000000002|0.54341596|0.14346062|0.0|-2.0|3.0|66.67|0.0|70.0|-2.0|-4.0|-2.0|29.8|-2.0|50.0|100.0|10.0|3.0|1.08|3.0|88.43817|89.22658
379003716944.0|201804|0|adicion|0.2763854|0.0|2.9440302000000002e-05|0.011239488999999998|0.0032000327|7.0|8.04|30.0|55.56|4.0|98.0|132.0|-4.0|5.29|40.27|29.44|22.22|60.0|9.0|4.0|46.7|1.0|100.0|97.98422
379143438140.0|201808|0|adicion|0.2763854|1.664017e-05|0.0|0.0|0.042667105999999996|6.0|-1.0|-1.0|66.67|3.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|66.67|-1.0|3.0|2.0|-1.0|-1.0|-3.0|-1.0
383326855620.0|201805|0|adicion|3.5355339999999997|0.0|0.0|0.21300459|0.12160125|8.0|-2.0|-2.0|83.33|3.0|11.0|-2.0|-4.0|-2.0|-3.0|-2.0|33.33|100.0|3.0|2.0|-3.0|0.0|-3.0|-3.0
383579776876.0|201802|0|adicion|0.59511906|0.11520118|0.0|0.12483393400000001|0.046877265|7.0|-1.0|-2.0|100.0|1.0|12.0|-1.0|-4.0|-1.0|-1.0|-1.0|42.86|-1.0|1.0|3.0|-1.0|-1.0|86.2297|-1.0
391747430191.0|201808|0|adicion|0.37267798|1.5360157999999997e-05|1.1520118e-05|0.13457276|0.02666694|6.0|13.0|14.0|73.68|0.0|250.0|204.0|-4.0|12.52|49.05|64.0|21.05|78.57|0.0|4.0|0.02|7.0|100.0|100.0
398481385060.0|201804|0|adicion|1.6051133999999998|0.0|0.038400393|0.86835945|0.27743742|6.0|0.45|39.0|66.67|9.0|114.0|95.0|0.0|1.02|78.5|1.54|28.57|71.43|9.0|2.0|2.27|3.0|100.0|100.0
398519930039.0|201810|0|objetivo|0.59511906|0.0|0.25600263|0.11779304|0.051200524000000004|7.0|-1.0|-1.0|20.0|1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|80.0|-1.0|1.0|4.0|-1.0|-1.0|-3.0|-1.0
398831909797.0|201810|1|objetivo|0.0|0.010240105|0.0|0.0|0.0|0.0|0.38|23.0|75.0|0.0|52.0|3.0|0.0|0.0|0.0|0.38|50.0|0.0|0.0|2.0|-4.0|-2.0|-3.0|-2.0
432854898868.0|201811|0|objetivo|0.0|0.025600262000000002|0.025600262000000002|0.022067597|0.0|11.0|-1.0|-2.0|60.0|2.0|77.0|-1.0|-4.0|-1.0|-1.0|-1.0|60.0|-1.0|3.0|3.0|-1.0|-1.0|100.0|-1.0
434556828191.0|201805|0|adicion|0.0|0.0|0.0|0.007118343|0.0|8.0|2.73|3.0|88.89|3.0|34.0|39.0|-4.0|2.77|33.34|6.4|22.22|80.0|20.0|2.0|14.47|2.0|100.0|100.0
434746087354.0|201810|0|adicion|0.0|0.0|0.010240105|0.0|0.0|0.0|-2.0|-1.0|100.0|6.0|-1.0|-2.0|-1.0|-2.0|-3.0|-2.0|50.0|100.0|1.0|1.0|-3.0|0.0|-3.0|-2.0
444239275218.0|201811|0|objetivo|0.0|0.0|0.0|0.0|0.0|7.0|-1.0|-1.0|100.0|5.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|50.0|-1.0|5.0|1.0|-1.0|-1.0|-3.0|-1.0
464418964780.0|201802|0|adicion|0.2763854|0.0|2.7110666e-06|0.01292899|0.005648055600000001|6.0|1.34|-1.0|75.0|2.0|-1.0|106.0|-1.0|2.29|36.21|5.89|37.5|50.0|2.0|3.0|0.62|1.0|100.0|100.0
475804268785.0|201811|0|adicion|0.0|0.0|0.0|0.007075538399999999|0.0|0.0|0.73|-1.0|66.67|2.0|-1.0|71.0|-1.0|1.3|70.99|3.14|33.33|25.0|9.0|2.0|1.96|1.0|100.0|100.0
498626594060.0|201810|0|adicion|1.4337208000000001|1.2800131000000001e-06|1.2800131000000001e-06|0.24190354|0.08640089|0.0|-2.0|16.0|62.5|2.0|98.0|-2.0|100.0|-2.0|-3.0|-2.0|62.5|100.0|3.0|5.0|-3.0|1.0|68.71143000000001|-3.0
502596850118.0|201804|0|adicion|0.8291562|3.2000327e-05|0.012800131000000001|0.0|0.0074667432|7.0|1.69|94.0|66.67|1.0|116.0|27.0|0.0|0.0|1.9|2.56|33.33|0.0|1.0|2.0|2.43|-2.0|100.0|100.0
506252005689.0|201806|0|adicion|0.37267798|0.0|0.0|0.018656032|0.0067776665000000005|0.0|-2.0|0.0|83.33|0.0|185.0|-2.0|-4.0|-2.0|-3.0|-2.0|33.33|100.0|16.0|2.0|-3.0|0.0|-3.0|-2.0
508564950868.0|201810|0|adicion|0.0|0.0|0.0|0.026225474|0.0|8.0|-2.0|7.0|66.67|8.0|26.0|-2.0|-4.0|-2.0|-3.0|-2.0|66.67|100.0|12.0|2.0|0.02|1.0|-3.0|-3.0
514234809386.0|201810|0|adicion|0.0|0.0|0.0|0.0|0.0|0.0|4.13|24.0|87.5|4.0|56.0|23.0|-4.0|4.1|66.87|13.44|37.5|62.5|16.0|3.0|4.65|3.0|100.0|-3.0
550748069521.0|201812|0|adicion|0.0|1.2800131000000001e-06|1.2800131000000001e-06|0.0|0.0|7.0|-1.0|-1.0|75.0|1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|50.0|-1.0|9.0|2.0|-1.0|-1.0|-3.0|-1.0
552442188549.0|201810|0|adicion|0.0|1.2800131000000001e-06|0.0|0.06367985|0.0|11.0|-3.0|2.0|66.67|0.0|70.0|52.0|0.0|1.15|12.16|0.0|33.33|75.0|0.0|2.0|4.74|2.0|100.0|100.0
553660413691.0|201810|0|objetivo|0.2763854|0.0|0.0|0.0|0.0053333880000000005|11.0|3.01|8.0|100.0|0.0|38.0|18.0|-4.0|5.95|64.13|8.96|25.0|66.67|0.0|1.0|3.11|0.0|100.0|93.18092
556271911040.0|201808|0|adicion|0.0|1.2800131e-05|1.1520118e-05|0.0|0.0|11.0|0.83|97.0|25.0|2.0|201.0|218.0|-4.0|5.87|96.6|19.2|25.0|84.21|2.0|2.0|14.38|1.0|100.0|100.0
569924118229.0|201807|0|adicion|0.0|0.0|0.0|0.007959981|0.0|8.0|1.59|0.0|90.0|0.0|34.0|22.0|0.0|3.28|62.75|9.86|20.0|33.33|4.0|2.0|9.62|2.0|100.0|98.1858
593212639668.0|201805|0|adicion|1.1636866000000001|3.8400394e-06|5.5040564000000004e-05|0.7807334|0.17092973|11.0|1.11|24.0|75.0|2.0|40.0|102.0|-2.0|1.22|45.55|3.71|16.67|22.22|9.0|2.0|11.56|0.0|100.0|100.0
599737866081.0|201802|0|adicion|0.0|1.2800131000000001e-06|0.0|0.005994394|0.0|0.0|4.81|1.0|55.56|2.0|60.0|50.0|-4.0|0.57|28.18|5.63|22.22|42.86|4.0|2.0|0.37|1.0|100.0|100.0
602483472968.0|201805|0|adicion|0.2763854|0.0|0.25600263|0.076878436|0.012800131000000001|10.0|6.72|-2.0|60.0|13.0|56.0|36.0|0.0|2.29|37.26|11.26|40.0|50.0|13.0|2.0|0.09|1.0|100.0|98.1858
603397877722.0|201807|0|adicion|0.37267798|3.2000327e-05|0.0|0.20458755|0.07893414|8.0|-1.0|-2.0|100.0|0.0|4.0|-1.0|-4.0|-1.0|-1.0|-1.0|50.0|-1.0|3.0|2.0|-1.0|-1.0|-2.0|-1.0
604668979750.0|201810|0|adicion|2.5967392999999994|0.0|2.5600261e-06|0.79061764|0.9109425999999999|11.0|1.0|20.0|100.0|0.0|29.0|19.0|-2.0|0.69|33.37|1.54|40.0|33.33|15.0|2.0|0.9|0.0|100.0|94.63625
610660841009.0|201811|0|objetivo|0.0|0.0|0.0|0.0|0.0|8.0|7.38|36.0|75.0|11.0|49.0|44.0|0.0|0.0|3.18|10.43|25.0|25.0|14.0|2.0|0.0|1.0|100.0|100.0
619009029443.0|201808|0|adicion|0.0|0.0|0.0|0.0|0.0|7.0|-1.0|-1.0|100.0|13.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|13.0|2.0|-1.0|-1.0|-1.0|-1.0
634199427735.0|201810|0|adicion|0.0|3.328034e-05|3.0720315e-05|0.9164370000000001|0.0|8.0|3.73|2.0|85.71|1.0|202.0|45.0|-4.0|4.68|53.22|17.86|33.33|38.89|4.0|7.0|27.87|2.0|100.0|100.0
643471983411.0|201811|0|adicion|0.0|3.8400394e-06|2.5600261e-06|0.035377696|0.0|11.0|14.34|23.0|42.86|1.0|221.0|274.0|0.0|0.08|2.3|32.35|28.57|63.64|1.0|2.0|13.15|0.0|100.0|100.0
650732091721.0|201810|0|adicion|0.0|0.0|0.0|0.015919963|0.0|7.0|3.69|26.0|87.5|4.0|67.0|24.0|-4.0|2.63|46.36|11.14|37.5|57.14|4.0|3.0|1.73|3.0|100.0|100.0
650943173349.0|201811|0|objetivo|0.2763854|0.0|0.0|0.0|0.011296111000000001|8.0|0.06|-2.0|90.91|1.0|40.0|63.0|-4.0|1.31|95.66|2.11|27.27|0.0|16.0|3.0|1.64|-2.0|100.0|100.0
653539836659.0|201810|0|adicion|2.3392779999999997|0.0|0.0|0.45811698|0.34519175|0.0|0.45|6.0|100.0|5.0|64.0|10.0|-4.0|2.33|89.94|2.78|40.0|0.0|11.0|2.0|1.99|-2.0|45.825996|-3.0
654045362060.0|201812|0|adicion|0.0|2.5600261e-06|6.144063e-05|0.25765067|0.0|11.0|9.41|13.0|81.25|2.0|58.0|48.0|-4.0|0.61|11.8|14.08|31.25|64.71|2.0|5.0|10.16|0.0|100.0|100.0
664686594509.0|201805|0|adicion|1.1149241|0.0|0.0|0.0|0.21546887|0.0|5.42|30.0|88.89|0.0|76.0|2.0|-4.0|7.39|-3.0|9.6|20.0|50.0|3.0|2.0|-4.0|2.0|100.0|-3.0
666334242198.0|201810|0|objetivo|0.37267798|0.0|0.0|0.15857302|0.05333388|5.0|0.0|25.0|84.62|2.0|153.0|29.0|-4.0|1.57|95.65|1.57|30.77|66.67|2.0|4.0|19.03|1.0|100.0|100.0
670663912248.0|201811|0|adicion|0.0|0.0|0.0064000655000000005|0.0017688845999999999|0.0|7.0|3.62|-1.0|83.33|1.0|-1.0|24.0|-1.0|1.63|1.64|5.25|83.33|50.0|1.0|5.0|0.44|1.0|100.0|100.0
673312777730.0|201809|0|adicion|0.0|0.0|0.0|0.0|0.0|0.0|14.33|2.0|75.0|0.0|247.0|209.0|-4.0|5.08|39.67|34.82|16.0|72.73|5.0|4.0|0.87|1.0|100.0|100.0
674623874920.0|201808|0|adicion|1.8465433|5.1200523e-06|2.4320248000000003e-05|1.2222251|1.0016955|0.0|-3.0|5.0|90.0|0.0|96.0|15.0|-2.0|10.34|73.58|10.56|40.0|86.67|14.0|4.0|24.27|5.0|100.0|100.0
681127333831.0|201810|1|objetivo|0.0|0.0|0.0|0.0|0.0|5.0|-1.0|-1.0|100.0|2.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|2.0|2.0|-1.0|-1.0|-1.0|-1.0
683872264572.0|201807|0|adicion|0.0|0.0|0.0|0.0|0.0|7.0|0.36|3.0|100.0|2.0|8.0|2.0|0.0|6.81|49.15|7.17|50.0|60.0|10.0|3.0|9.35|3.0|-3.0|-3.0
687909586034.0|201809|0|adicion|0.0|0.0|0.0|0.014151077|0.0|8.0|0.98|13.0|72.73|2.0|71.0|72.0|-2.0|3.97|82.12|8.58|22.73|55.0|3.0|5.0|37.88|0.0|100.0|100.0
689782181195.0|201812|0|adicion|0.0|1.2800131000000001e-06|1.2800131000000001e-06|0.0|0.0|11.0|-3.0|-2.0|100.0|9.0|9.0|18.0|-4.0|0.53|122.35|0.51|50.0|66.67|16.0|2.0|0.18|2.0|-3.0|-3.0
693879251095.0|201811|0|objetivo|0.0|0.0|0.0|0.0024417366|0.0|12.0|1.78|-2.0|100.0|4.0|20.0|26.0|-4.0|1.96|49.81|7.68|30.0|20.0|21.0|3.0|10.49|1.0|100.0|100.0
724636549449.0|201810|1|objetivo|0.0|0.0|0.0|0.0|0.0|0.0|0.3|5.0|100.0|0.0|53.0|1.0|-4.0|0.98|-3.0|1.92|21.05|0.0|1.0|4.0|-4.0|-2.0|100.0|-2.0
729977003867.0|201810|0|adicion|1.2247449|1.9200197e-05|3.712038e-05|0.5169431|0.44858059999999994|0.0|3.0|4.0|88.89|3.0|200.0|41.0|-2.0|1.04|35.33|6.4|33.33|63.64|3.0|3.0|4.38|1.0|34.151577|59.216243999999996
733617947264.0|201810|0|adicion|0.7592028000000001|1.1520118e-05|0.0|0.52894735|0.17066842|8.0|6.86|6.0|68.42|0.0|208.0|112.0|-2.0|8.42|54.58|33.28|17.39|58.33|14.0|4.0|56.29|5.0|100.0|100.0
737661436729.0|201810|0|adicion|0.0|0.0|0.0|0.0035377691999999997|0.0|11.0|0.15|-1.0|100.0|9.0|-1.0|29.0|-1.0|0.49|61.13|0.64|66.67|0.0|9.0|2.0|0.35|-2.0|100.0|100.0
741712171689.0|201805|1|adicion|1.8484227999999998|0.0|0.0|0.7172704000000001|0.34677148|6.0|-1.0|-1.0|66.67|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|66.67|-1.0|12.0|2.0|-1.0|-1.0|-2.0|-1.0
742782358994.0|201812|0|objetivo|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|11.0|75.0|7.0|37.0|110.0|-4.0|1.22|123.64|0.99|25.0|0.0|15.0|1.0|1.22|-2.0|0.0|0.0
747139487509.0|201812|1|adicion|0.0|0.0|0.0|0.0|0.0|7.0|-2.0|19.0|83.33|2.0|41.0|-2.0|-4.0|-2.0|-3.0|-2.0|33.33|100.0|5.0|2.0|-3.0|0.0|100.0|-3.0
752201695375.0|201812|0|objetivo|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|8.0|50.0|0.0|242.0|-2.0|100.0|-2.0|-3.0|-2.0|30.0|100.0|0.0|3.0|-3.0|0.0|0.0|-2.0
752624271130.0|201811|1|adicion|0.5527708|0.025600262000000002|0.0|0.0|0.04800049|7.0|0.11|-2.0|83.33|1.0|7.0|14.0|0.0|0.27|91.56|0.38|50.0|0.0|1.0|3.0|0.28|-2.0|91.81353|-3.0
760222537020.0|201807|0|adicion|0.0|8.960091999999999e-06|0.0|0.035377696|0.0|7.0|4.05|-1.0|87.5|2.0|-1.0|23.0|-1.0|0.18|7.45|7.55|37.5|50.0|2.0|3.0|0.18|2.0|100.0|100.0
772551199512.0|201805|0|adicion|0.0|5.1200523e-06|5.1200523e-06|0.22967958|0.0|12.0|-3.0|-1.0|60.0|6.0|-1.0|15.0|-1.0|23.73|97.96|23.68|80.0|88.89|6.0|4.0|40.68|4.0|86.2297|43.794724
773498788268.0|201802|0|adicion|0.2763854|1.2800131000000001e-06|0.0|0.007492993000000001|0.0033888333|0.0|-1.0|-1.0|100.0|11.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|11.0|2.0|-1.0|-1.0|-1.0|-1.0
790249619126.0|201812|0|adicion|0.2763854|0.0|0.0|0.0035377691999999997|0.010666776000000001|7.0|-2.0|-2.0|66.67|5.0|50.0|-2.0|-4.0|-2.0|-3.0|-2.0|66.67|100.0|5.0|2.0|-3.0|0.0|100.0|-2.0
794082463502.0|201806|0|adicion|0.37267798|0.0|0.0|0.07559325|0.03200033|8.0|6.93|0.0|93.33|0.0|113.0|94.0|-4.0|7.6|14.23|14.08|25.0|44.44|0.0|4.0|24.18|2.0|100.0|100.0
811205169664.0|201807|0|adicion|0.0|0.0|0.0|0.007492993000000001|0.0|6.0|0.22|-1.0|66.67|9.0|-1.0|11.0|-1.0|0.03|49.83|0.26|66.67|0.0|9.0|2.0|0.12|-2.0|-3.0|-3.0
815269780877.0|201809|0|adicion|0.0|1.2800131000000001e-06|0.0|0.0076176017000000006|0.0|0.0|14.89|31.0|60.0|7.0|260.0|47.0|-2.0|0.21|3.78|15.1|60.0|92.86|7.0|3.0|1.21|2.0|100.0|100.0
817888719868.0|201805|0|adicion|0.0|5.8880603e-05|9.728099399999999e-05|0.5452329|0.0|11.0|1.06|60.0|75.0|2.0|94.0|95.0|-4.0|6.45|41.25|14.77|22.22|60.0|2.0|2.0|80.5|1.0|57.475224|80.84451999999999
824596931857.0|201812|0|adicion|2.4944382000000003|0.0|0.0|0.46831277|0.29333633|0.0|-2.0|-2.0|75.0|2.0|12.0|-2.0|-4.0|-2.0|-3.0|-2.0|50.0|100.0|7.0|2.0|-3.0|1.0|86.2297|-3.0
829871418172.0|201811|0|adicion|0.5527708|1.2800131000000001e-06|0.0|0.0|0.0064000655000000005|10.0|1.53|0.0|75.0|0.0|86.0|29.0|-2.0|0.33|22.52|2.43|37.5|25.0|1.0|3.0|2.41|0.0|100.0|100.0
836165940754.0|201812|0|adicion|0.7592028000000001|0.0|0.0|0.0|0.19263129999999998|12.0|0.42|1.0|100.0|1.0|17.0|1.0|0.0|0.22|-3.0|0.64|50.0|50.0|9.0|4.0|-4.0|0.0|100.0|-3.0
843955761394.0|201811|0|adicion|1.2332207|0.0|0.0|0.63066137|0.6162633000000001|7.0|2.51|23.0|92.86|7.0|86.0|37.0|-4.0|3.82|66.25|10.75|28.57|0.0|7.0|4.0|7.4|-2.0|100.0|100.0
845115388270.0|201812|0|adicion|1.3819270000000001|0.0|0.0|0.18042624|0.04906717|0.0|-1.0|-2.0|100.0|1.0|5.0|-1.0|100.0|-1.0|-1.0|-1.0|50.0|-1.0|13.0|2.0|-1.0|-1.0|-2.0|-1.0
851383649619.0|201808|0|adicion|0.2763854|1.02401045e-05|8.960091999999999e-06|0.7043133|0.011296111000000001|10.0|10.85|0.0|75.0|6.0|25.0|73.0|-4.0|2.14|16.48|26.71|43.75|36.36|12.0|7.0|10.77|0.0|100.0|100.0
854741001025.0|201810|0|objetivo|0.7592028000000001|0.0|0.0|0.0|0.04373378|7.0|-1.0|-1.0|33.33|7.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|66.67|-1.0|7.0|2.0|-1.0|-1.0|100.0|-1.0
854936133352.0|201812|0|objetivo|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|100.0|3.0|40.0|-1.0|0.0|-1.0|-1.0|-1.0|33.33|-1.0|3.0|1.0|-1.0|-1.0|100.0|-1.0
859172694649.0|201804|0|adicion|0.8620066999999999|1.2800131000000001e-06|0.15360157|0.0|0.18392186|7.0|-2.0|2.0|85.71|1.0|94.0|-2.0|-4.0|-2.0|50.79|-2.0|62.5|100.0|1.0|5.0|5.3|3.0|100.0|89.22658
876348257593.0|201810|0|adicion|0.2763854|0.0|0.38400394|0.105724916|0.0021333552|12.0|23.78|6.0|60.0|1.0|201.0|59.0|-4.0|0.02|0.3|32.0|20.0|87.88|2.0|3.0|16.57|0.0|100.0|100.0
882558717823.0|201801|0|adicion|0.2763854|0.0|5.422133e-06|0.01873248|0.005648055600000001|7.0|11.99|26.0|60.0|2.0|130.0|250.0|-4.0|3.43|17.18|21.96|26.67|85.19|2.0|4.0|28.66|5.0|100.0|100.0
882558717823.0|201804|0|adicion|0.2763854|0.0|0.0|0.01873248|0.005648055600000001|7.0|3.6|1.0|53.85|0.0|133.0|253.0|-4.0|5.55|16.48|9.34|30.77|92.86|5.0|4.0|20.97|7.0|100.0|100.0
886028498226.0|201805|0|adicion|5.282965|0.025600262000000002|0.0|0.8615625|0.6269342|12.0|2.06|10.0|87.5|3.0|62.0|46.0|-2.0|1.33|42.78|7.04|50.0|0.0|3.0|4.0|3.2|-2.0|100.0|100.0
886664514575.0|201810|0|objetivo|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|100.0|12.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|50.0|-1.0|12.0|1.0|-1.0|-1.0|89.16856|-1.0
886894605282.0|201810|0|objetivo|0.0|0.0|0.0|0.022104328|0.0|0.0|4.68|-2.0|70.59|2.0|33.0|57.0|-4.0|3.95|36.82|11.52|11.76|53.33|11.0|2.0|7.12|3.0|100.0|100.0
900165225331.0|201805|0|adicion|0.43301270000000003|0.0|0.0|0.0|0.007844345|0.0|1.45|-2.0|100.0|1.0|3.0|2.0|0.0|0.47|-3.0|1.92|33.33|0.0|6.0|2.0|-4.0|-2.0|-2.0|-2.0
900749364715.0|201801|0|adicion|0.0|5.422133e-06|6.777667e-06|0.025359705|0.0|8.0|0.52|-1.0|100.0|4.0|-1.0|47.0|-1.0|1.12|85.33|2.3|40.0|50.0|7.0|2.0|1.42|1.0|100.0|100.0
906980481373.0|201808|0|adicion|0.59511906|0.0|0.0|0.14271174|0.05333388|7.0|3.14|63.0|50.0|2.0|133.0|51.0|-4.0|0.19|2.13|5.12|33.33|50.0|4.0|2.0|0.75|2.0|100.0|100.0
910641887639.0|201810|0|adicion|0.2763854|0.0|0.0|0.0|0.0042667105|8.0|-1.0|-1.0|100.0|3.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|3.0|1.0|-1.0|-1.0|-1.0|-1.0
928160389983.0|201804|0|adicion|1.440968|0.0|0.12800132|0.24779570000000004|0.3189813|0.0|-1.0|-1.0|100.0|13.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|13.0|2.0|-1.0|-1.0|-1.0|-1.0
946709312460.0|201809|0|adicion|0.0|0.0|0.0|0.035377696|0.0|7.0|-1.0|-1.0|100.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|0.0|2.0|-1.0|-1.0|-1.0|-1.0
955591143955.0|201809|0|adicion|0.2763854|0.0|0.0|0.35232670000000005|0.0053333880000000005|11.0|-1.0|-2.0|77.78|1.0|17.0|-1.0|0.0|-1.0|-1.0|-1.0|44.44|-1.0|1.0|4.0|-1.0|-1.0|100.0|-1.0
955786141242.0|201803|0|adicion|1.8911343|0.06400066|0.00013184136|0.9445601|0.4913617|11.0|4.76|16.0|85.71|3.0|77.0|6.0|-4.0|1.45|17.56|6.4|28.57|50.0|16.0|2.0|0.28|2.0|100.0|-3.0
962152181032.0|201812|0|adicion|2.0052016|0.0|0.12800132|0.28072587|0.1717351|8.0|-1.0|3.0|100.0|0.0|8.0|-1.0|-2.0|-1.0|-1.0|-1.0|50.0|-1.0|7.0|2.0|-1.0|-1.0|-3.0|-1.0
975185972417.0|201811|1|adicion|0.0|0.0|0.0|0.0024881132|0.0|8.0|-1.0|-2.0|100.0|0.0|14.0|-1.0|-4.0|-1.0|-1.0|-1.0|30.0|-1.0|2.0|3.0|-1.0|-1.0|91.81353|-1.0
983791029059.0|201810|0|adicion|0.0|0.0|0.0|0.0|0.0|0.0|0.62|48.0|100.0|1.0|75.0|41.0|0.0|0.86|94.81|2.3|27.27|33.33|1.0|3.0|1.79|0.0|100.0|100.0
986679594396.0|201808|0|adicion|0.9860133|0.0|0.25600263|0.26663200000000004|0.11998093|8.0|-1.0|7.0|85.71|0.0|27.0|-1.0|-4.0|-1.0|-1.0|-1.0|42.86|-1.0|9.0|3.0|-1.0|-1.0|100.0|-1.0
990693243148.0|201808|0|adicion|0.0|0.0|0.0|0.0|0.0|11.0|13.4|9.0|105.26|0.0|60.0|40.0|-4.0|3.14|31.78|42.11|19.05|60.0|0.0|4.0|23.1|2.0|100.0|100.0
992988290064.0|201811|0|adicion|0.0|0.21653470000000002|0.0|0.059859055999999994|0.0|8.0|0.42|13.0|63.64|0.0|88.0|37.0|-4.0|1.95|101.67|3.2|45.45|0.0|0.0|5.0|2.42|-2.0|100.0|97.76025
997208047652.0|201809|0|adicion|0.37267798|0.0|0.0|0.0|0.02240023|11.0|5.73|-2.0|69.23|1.0|41.0|23.0|0.0|7.07|67.54|14.72|23.08|50.0|3.0|3.0|8.68|1.0|100.0|-3.0
997662818910.0|201808|1|adicion|1.118034|5.1200523e-06|0.0|0.20312323|0.04906717|7.0|1.3|-2.0|128.57|0.0|4.0|18.0|34.71|1.1|65.6|2.11|33.33|33.33|4.0|3.0|1.34|1.0|-3.0|-3.0
1935226867.0|201812|0|adicion|0.2763854|0.0|0.0|0.0035377691999999997|0.0010666776|8.0|-2.0|8.0|77.78|2.0|67.0|-2.0|0.0|-2.0|-3.0|-2.0|22.22|100.0|6.0|2.0|-3.0|0.0|100.0|-2.0
3292453168.0|201802|0|adicion|0.0|0.0|0.0|0.087081514|0.0|7.0|0.12|-2.0|83.33|0.0|4.0|18.0|-4.0|4.36|104.14|4.48|33.33|66.67|7.0|2.0|0.92|0.0|96.33644|89.76719
